;Year;Municipality;Yield;Huglin_Index;Hot_D;Very_Hot_D;Sever_Heat;Frost_D;Late_Frost;Sever_Frost;Climatic_Dryness_Index;Soil_Water_Stock;Soil_pH;cluster
1062;2015;34266;60,97766749;2413,702;46;5;6;29;0;0;-127,779049;76,61794657;8,056037402;4
1063;2015;34322;54,18230563;2413,702;46;5;6;29;0;0;-127,779049;74,45059256;8,102121716;4
1064;2015;34276;85,99745776;2413,702;46;5;6;29;0;0;-127,779049;71,95377203;8,089152783;4
1065;2015;34102;66,84278768;2413,702;46;5;6;29;0;0;-127,779049;77,26678849;8,148207193;4
1066;2016;34266;20,93209055;2274,652;43;0;0,4;20;0;0;-185,0048168;76,61794657;8,056037402;4
1067;2016;34276;81,76153994;2274,652;43;0;0,4;20;0;0;-185,0048168;71,95377203;8,089152783;4
1068;2016;34322;31,16165071;2274,652;43;0;0,4;20;0;0;-185,0048168;74,45059256;8,102121716;4
1069;2016;34102;74;2274,652;43;0;0,4;20;0;0;-185,0048168;77,26678849;8,148207193;4
1070;2017;34322;33,61616733;2327,697;42;3;3,2;37;0;0;-252,1931129;74,45059256;8,102121716;4
1071;2017;34276;61,16327515;2327,697;42;3;3,2;37;0;0;-252,1931129;71,95377203;8,089152783;4
1072;2017;34266;27,47920434;2327,697;42;3;3,2;37;0;0;-252,1931129;76,61794657;8,056037402;4
1073;2017;34102;41,39398998;2327,697;42;3;3,2;37;0;0;-252,1931129;77,26678849;8,148207193;4
1074;2018;34266;18,45427509;2456,035;50;4;1;31;0;0;-74,71967806;76,61794657;8,056037402;4
1075;2018;34102;49,77609277;2456,035;50;4;1;31;0;0;-74,71967806;77,26678849;8,148207193;4
1076;2018;34322;17,20354964;2456,035;50;4;1;31;0;0;-74,71967806;74,45059256;8,102121716;4
1077;2018;34276;88,67517699;2456,035;50;4;1;31;0;0;-74,71967806;71,95377203;8,089152783;4
1078;2010;34164;74,92240499;2356,0735;52;1;0,1;54;0;0;-224,3791342;87,21835792;8,140411768;7
1079;2010;34110;76,03502142;2356,0735;52;1;0,1;54;0;0;-224,3791342;94,72828815;8,082499835;7
1080;2010;34112;40,8137931;2356,0735;52;1;0,1;54;0;0;-224,3791342;83,38885931;8,153462022;7
1081;2011;34110;81,28319969;2454,593;46;3;0,3;28;0;0;-208,5164978;94,72828815;8,082499835;7
1082;2011;34164;89,73452461;2454,593;46;3;0,3;28;0;0;-208,5164978;87,21835792;8,140411768;7
1083;2011;34112;49,73823529;2454,593;46;3;0,3;28;0;0;-208,5164978;83,38885931;8,153462022;7
1084;2012;34112;56,36653772;2382,184;51;8;0;46;0;0;-173,2758525;83,38885931;8,153462022;7
1085;2012;34164;90;2382,184;51;8;0;46;0;0;-173,2758525;87,21835792;8,140411768;7
1086;2012;34110;87,50421986;2382,184;51;8;0;46;0;0;-173,2758525;94,72828815;8,082499835;7
1087;2013;34110;88,09814423;2206,672;41;0;0;40;0;0;-189,4359905;94,72828815;8,082499835;7
1088;2013;34164;89,65185044;2206,672;41;0;0;40;0;0;-189,4359905;87,21835792;8,140411768;7
1089;2013;34112;67,44444444;2206,672;41;0;0;40;0;0;-189,4359905;83,38885931;8,153462022;7
1090;2014;34112;39,9618984;2323,6285;25;2;0;16;0;0;-193,6053049;83,38885931;8,153462022;7
1091;2014;34110;88,39650897;2323,6285;25;2;0;16;0;0;-193,6053049;94,72828815;8,082499835;7
1092;2014;34164;89,93328905;2323,6285;25;2;0;16;0;0;-193,6053049;87,21835792;8,140411768;7
1093;2015;34164;93,35000719;2459,125;48;7;7,6;28;0;0;-138,1132688;87,21835792;8,140411768;7
1094;2015;34112;62,20542231;2459,125;48;7;7,6;28;0;0;-138,1132688;83,38885931;8,153462022;7
1095;2015;34110;89,69729322;2459,125;48;7;7,6;28;0;0;-138,1132688;94,72828815;8,082499835;7
1096;2016;34110;90,39926658;2328,521;45;0;0,8;17;0;0;-190,9582903;94,72828815;8,082499835;7
1097;2016;34112;38,35778986;2328,521;45;0;0,8;17;0;0;-190,9582903;83,38885931;8,153462022;7
1098;2016;34164;92,6526234;2328,521;45;0;0,8;17;0;0;-190,9582903;87,21835792;8,140411768;7
1099;2017;34164;91,37541605;2378,785;44;3;4,3;37;0;0;-256,1318312;87,21835792;8,140411768;7
1100;2017;34112;24,65091463;2378,785;44;3;4,3;37;0;0;-256,1318312;83,38885931;8,153462022;7
1101;2017;34110;79,13137109;2378,785;44;3;4,3;37;0;0;-256,1318312;94,72828815;8,082499835;7
1102;2018;34112;37,34858044;2506,505;55;5;1,5;30;0;0;-83,30367656;83,38885931;8,153462022;7
1103;2018;34242;36,29268293;2506,505;55;5;1,5;30;0;0;-83,30367656;80,26266508;8,079753301;7
1104;2018;34164;90,45221069;2506,505;55;5;1,5;30;0;0;-83,30367656;87,21835792;8,140411768;7
1105;2018;34110;85,78407951;2506,505;55;5;1,5;30;0;0;-83,30367656;94,72828815;8,082499835;7
1106;2010;34296;19,56818182;2331,508;49;1;0,2;54;0;0;-204,2130323;113,389072;8,15555643;7
1107;2010;34033;40,94504416;2331,508;49;1;0,2;54;0;0;-204,2130323;112,2864404;8,141289942;7
1108;2010;30136;74,99695122;2331,508;49;1;0,2;54;0;0;-204,2130323;98,88487716;8,146762219;4
1109;2010;34048;62,53006475;2331,508;49;1;0,2;54;0;0;-204,2130323;102,6979514;8,158552429;7
1110;2010;30321;81,84183224;2331,508;49;1;0,2;54;0;0;-204,2130323;99,77036076;8,092625345;7
1111;2010;30018;65,29824561;2331,508;49;1;0,2;54;0;0;-204,2130323;93,04295969;8,142610082;7
1112;2011;34048;72,40285274;2495,9475;52;2;0;34;0;0;-204,3507308;102,6979514;8,158552429;7
1113;2011;34296;28,94974874;2495,9475;52;2;0;34;0;0;-204,3507308;113,389072;8,15555643;7
1114;2011;30018;68,64583333;2495,9475;52;2;0;34;0;0;-204,3507308;93,04295969;8,142610082;7
1115;2011;30136;57,55113636;2495,9475;52;2;0;34;0;0;-204,3507308;98,88487716;8,146762219;4
1116;2011;30321;83,74532791;2495,9475;52;2;0;34;0;0;-204,3507308;99,77036076;8,092625345;7
1117;2011;34033;53,06256517;2495,9475;52;2;0;34;0;0;-204,3507308;112,2864404;8,141289942;7
1118;2012;34296;29,21818182;2436,6195;53;9;0;48;0;0;-159,9772366;113,389072;8,15555643;7
1119;2012;34048;73,60924113;2436,6195;53;9;0;48;0;0;-159,9772366;102,6979514;8,158552429;7
1120;2012;30018;59,95068807;2436,6195;53;9;0;48;0;0;-159,9772366;93,04295969;8,142610082;7
1121;2012;30321;80,06239505;2436,6195;53;9;0;48;0;0;-159,9772366;99,77036076;8,092625345;7
1122;2012;34033;65,78501629;2436,6195;53;9;0;48;0;0;-159,9772366;112,2864404;8,141289942;7
1123;2013;30018;73,80331492;2240,9195;39;1;0;51;0;0;-193,9864723;93,04295969;8,142610082;7
1124;2013;30321;81,10325059;2240,9195;39;1;0;51;0;0;-193,9864723;99,77036076;8,092625345;7
1125;2013;34048;69,70713884;2240,9195;39;1;0;51;0;0;-193,9864723;102,6979514;8,158552429;7
1126;2013;34296;37,21311475;2240,9195;39;1;0;51;0;0;-193,9864723;113,389072;8,15555643;7
1127;2014;30321;86,25242947;2338,2545;26;1;0;16;0;0;-219,8386151;99,77036076;8,092625345;7
1128;2014;30018;79,87831126;2338,2545;26;1;0;16;0;0;-219,8386151;93,04295969;8,142610082;7
1129;2014;34296;20,94017094;2338,2545;26;1;0;16;0;0;-219,8386151;113,389072;8,15555643;7
1130;2014;34048;75,22488357;2338,2545;26;1;0;16;0;0;-219,8386151;102,6979514;8,158552429;7
1131;2015;34296;30,36324786;2494,351;49;6;4,2;27;0;0;-209,3087;113,389072;8,15555643;7
1132;2015;30321;90,1181707;2494,351;49;6;4,2;27;0;0;-209,3087;99,77036076;8,092625345;7
1133;2015;34048;70,60509554;2494,351;49;6;4,2;27;0;0;-209,3087;102,6979514;8,158552429;7
1134;2015;30018;73,11548178;2494,351;49;6;4,2;27;0;0;-209,3087;93,04295969;8,142610082;7
1135;2016;34296;62,04761905;2378,064;53;0;0,3;24;0;0;-229,5649004;113,389072;8,15555643;7
1136;2016;34048;70,82744043;2378,064;53;0;0,3;24;0;0;-229,5649004;102,6979514;8,158552429;7
1137;2016;30018;77,97019868;2378,064;53;0;0,3;24;0;0;-229,5649004;93,04295969;8,142610082;7
1138;2016;30321;90,40452614;2378,064;53;0;0,3;24;0;0;-229,5649004;99,77036076;8,092625345;7
1139;2017;30018;83,58612144;2467,2105;61;7;5,2;41;0;0;-282,5229843;93,04295969;8,142610082;7
1140;2017;34296;42,5210084;2467,2105;61;7;5,2;41;0;0;-282,5229843;113,389072;8,15555643;7
1141;2017;34048;54,10978693;2467,2105;61;7;5,2;41;0;0;-282,5229843;102,6979514;8,158552429;7
1142;2017;30321;79,852426;2467,2105;61;7;5,2;41;0;0;-282,5229843;99,77036076;8,092625345;7
1143;2018;30321;87,20611253;2571,2405;60;9;1,5;25;0;0;-134,7210108;99,77036076;8,092625345;7
1144;2018;30018;59,64783654;2571,2405;60;9;1,5;25;0;0;-134,7210108;93,04295969;8,142610082;7
1145;2018;34048;79,6465182;2571,2405;60;9;1,5;25;0;0;-134,7210108;102,6979514;8,158552429;7
1146;2018;34296;33,70440252;2571,2405;60;9;1,5;25;0;0;-134,7210108;113,389072;8,15555643;7
1147;2010;30185;70,79403794;2346,855;41;1;0,6;41;0;0;-248,4630047;85,97455388;8,035281883;5
1148;2010;30062;30,96491228;2346,855;41;1;0,6;41;0;0;-248,4630047;87,59472512;8,129414588;5
1149;2010;30019;44,24793388;2346,855;41;1;0,6;41;0;0;-248,4630047;94,82431407;8,134460089;5
1150;2010;30091;51,86330935;2346,855;41;1;0,6;41;0;0;-248,4630047;88,66880348;8,12393483;5
1151;2011;30019;11,6598513;2507,1745;29;0;0;11;0;0;-243,5592774;94,82431407;8,134460089;5
1152;2011;30091;57,05781585;2507,1745;29;0;0;11;0;0;-243,5592774;88,66880348;8,12393483;5
1153;2011;30062;46,45945946;2507,1745;29;0;0;11;0;0;-243,5592774;87,59472512;8,129414588;5
1154;2011;30185;76,27518428;2507,1745;29;0;0;11;0;0;-243,5592774;85,97455388;8,035281883;5
1155;2012;30062;44,2972973;2437,804;46;3;0,4;22;0;0;-231,4448415;87,59472512;8,129414588;5
1156;2012;30091;27;2437,804;46;3;0,4;22;0;0;-231,4448415;88,66880348;8,12393483;5
1157;2012;30185;70,03483043;2437,804;46;3;0,4;22;0;0;-231,4448415;85,97455388;8,035281883;5
1158;2013;30185;83,50954064;2266,412;34;0;0;27;0;0;-216,3646374;85,97455388;8,035281883;5
1159;2013;30062;46,10810811;2266,412;34;0;0;27;0;0;-216,3646374;87,59472512;8,129414588;5
1160;2014;30185;85,07560137;2383,729;20;0;0,7;3;0;0;-214,1363237;85,97455388;8,035281883;5
1161;2014;30062;55,66086957;2383,729;20;0;0,7;3;0;0;-214,1363237;87,59472512;8,129414588;5
1162;2015;30185;86,35840856;2535,7055;46;6;9,4;9;0;0;-223,4484968;85,97455388;8,035281883;5
1163;2015;30062;67,32493369;2535,7055;46;6;9,4;9;0;0;-223,4484968;87,59472512;8,129414588;5
1164;2016;30185;84,8891162;2457,065;56;0;2,4;3;0;0;-291,3430191;85,97455388;8,035281883;5
1165;2016;30062;82,79814385;2457,065;56;0;2,4;3;0;0;-291,3430191;87,59472512;8,129414588;5
1166;2017;30062;60,96359223;2532,4095;57;8;8,3;14;0;0;-311,9678226;87,59472512;8,129414588;5
1167;2017;30185;44,08849903;2532,4095;57;8;8,3;14;0;0;-311,9678226;85,97455388;8,035281883;5
1168;2018;30185;68,38931542;2638,242;51;9;11,1;9;0;0;-209,6976097;85,97455388;8,035281883;5
1169;2018;30062;71,7394958;2638,242;51;9;11,1;9;0;0;-209,6976097;87,59472512;8,129414588;5
1170;2010;30138;68,44488189;2374,5105;43;1;0,8;41;0;0;-251,5085609;89,25667512;8,127088251;5
1171;2010;30020;89,84667571;2374,5105;43;1;0,8;41;0;0;-251,5085609;82,80317879;7,440003319;5
1172;2010;30344;89,73743973;2374,5105;43;1;0,8;41;0;0;-251,5085609;96,34310589;8,052658444;5
1173;2010;30169;70,20208333;2374,5105;43;1;0,8;41;0;0;-251,5085609;98,22311406;8,032620922;5
1174;2010;30347;68,62944162;2374,5105;43;1;0,8;41;0;0;-251,5085609;95,30070723;7,812344311;5
1175;2011;30020;89,8283208;2532,358;33;0;0;9;0;0;-246,1851677;82,80317879;7,440003319;5
1176;2011;30347;72,18077803;2532,358;33;0;0;9;0;0;-246,1851677;95,30070723;7,812344311;5
1177;2011;30344;90;2532,358;33;0;0;9;0;0;-246,1851677;96,34310589;8,052658444;5
1178;2011;30169;81,0625;2532,358;33;0;0;9;0;0;-246,1851677;98,22311406;8,032620922;5
1179;2011;30138;83,43939394;2532,358;33;0;0;9;0;0;-246,1851677;89,25667512;8,127088251;5
1180;2012;30347;46,37844796;2462,73;46;4;0,5;21;0;0;-234,3769819;95,30070723;7,812344311;5
1181;2012;30020;86,78194817;2462,73;46;4;0,5;21;0;0;-234,3769819;82,80317879;7,440003319;5
1182;2012;30169;79,58115183;2462,73;46;4;0,5;21;0;0;-234,3769819;98,22311406;8,032620922;5
1183;2012;30344;89,98904639;2462,73;46;4;0,5;21;0;0;-234,3769819;96,34310589;8,052658444;5
1184;2012;30138;79,44247788;2462,73;46;4;0,5;21;0;0;-234,3769819;89,25667512;8,127088251;5
1185;2013;30169;85,99465241;2289,484;36;0;0;27;0;0;-219,4024639;98,22311406;8,032620922;5
1186;2013;30138;81,13939394;2289,484;36;0;0;27;0;0;-219,4024639;89,25667512;8,127088251;5
1187;2013;30020;89,40327381;2289,484;36;0;0;27;0;0;-219,4024639;82,80317879;7,440003319;5
1188;2013;30347;57,82887368;2289,484;36;0;0;27;0;0;-219,4024639;95,30070723;7,812344311;5
1189;2013;30344;89,99847998;2289,484;36;0;0;27;0;0;-219,4024639;96,34310589;8,052658444;5
1190;2014;30169;65;2408,5005;21;0;0,7;3;0;0;-216,903871;98,22311406;8,032620922;5
1191;2014;30138;82,73195876;2408,5005;21;0;0,7;3;0;0;-216,903871;89,25667512;8,127088251;5
1192;2014;30344;89,98747084;2408,5005;21;0;0,7;3;0;0;-216,903871;96,34310589;8,052658444;5
1193;2014;30347;60;2408,5005;21;0;0,7;3;0;0;-216,903871;95,30070723;7,812344311;5
1194;2014;30020;83,53975678;2408,5005;21;0;0,7;3;0;0;-216,903871;82,80317879;7,440003319;5
1195;2015;30169;30,90721649;2556,8205;51;6;10,1;9;0;0;-227,2323867;98,22311406;8,032620922;5
1196;2015;30344;90,85628144;2556,8205;51;6;10,1;9;0;0;-227,2323867;96,34310589;8,052658444;5
1197;2015;30138;80,14917127;2556,8205;51;6;10,1;9;0;0;-227,2323867;89,25667512;8,127088251;5
1198;2015;30347;64,21564885;2556,8205;51;6;10,1;9;0;0;-227,2323867;95,30070723;7,812344311;5
1199;2015;30020;88,15127175;2556,8205;51;6;10,1;9;0;0;-227,2323867;82,80317879;7,440003319;5
1200;2016;30020;89,8490284;2482,609;58;0;2,8;3;0;0;-293,4834495;82,80317879;7,440003319;5
1201;2016;30344;91,41033448;2482,609;58;0;2,8;3;0;0;-293,4834495;96,34310589;8,052658444;5
1202;2016;30347;50,3660221;2482,609;58;0;2,8;3;0;0;-293,4834495;95,30070723;7,812344311;5
1203;2016;30138;79,94146341;2482,609;58;0;2,8;3;0;0;-293,4834495;89,25667512;8,127088251;5
1204;2016;30169;56;2482,609;58;0;2,8;3;0;0;-293,4834495;98,22311406;8,032620922;5
1205;2017;30138;80,27272727;2556,151;57;9;9,1;14;0;0;-314,1476129;89,25667512;8,127088251;5
1206;2017;30344;88,97721852;2556,151;57;9;9,1;14;0;0;-314,1476129;96,34310589;8,052658444;5
1207;2017;30020;92,7057377;2556,151;57;9;9,1;14;0;0;-314,1476129;82,80317879;7,440003319;5
1208;2017;30169;35,68041237;2556,151;57;9;9,1;14;0;0;-314,1476129;98,22311406;8,032620922;5
1209;2017;30347;46;2556,151;57;9;9,1;14;0;0;-314,1476129;95,30070723;7,812344311;5
1210;2018;30347;58,33677686;2664,301;57;11;11,7;9;0;0;-213,1210877;95,30070723;7,812344311;5
1211;2018;30020;90,83813307;2664,301;57;11;11,7;9;0;0;-213,1210877;82,80317879;7,440003319;5
1212;2018;30138;82,73195876;2664,301;57;11;11,7;9;0;0;-213,1210877;89,25667512;8,127088251;5
1213;2018;30169;33,78199052;2664,301;57;11;11,7;9;0;0;-213,1210877;98,22311406;8,032620922;5
1214;2010;30060;85,00520833;2358,494;41;1;0,7;41;0;0;-249,7572701;87,18445682;7,451046624;5
1215;2011;30060;88,06179097;2517,7835;30;0;0;10;0;0;-244,6111497;87,18445682;7,451046624;5
1216;2012;30060;57,545672;2448,413;46;3;0,5;22;0;0;-232,4792572;87,18445682;7,451046624;5
1217;2013;30060;60,4087156;2276,197;35;0;0;26;0;0;-217,8372806;87,18445682;7,451046624;5
1218;2014;30060;85,69906489;2394,647;20;0;0,7;3;0;0;-215,0375043;87,18445682;7,451046624;5
1219;2015;30060;82,04773129;2545,233;48;6;9,8;9;0;0;-225,514074;87,18445682;7,451046624;5
1220;2016;30060;80,77277937;2467,3135;57;0;2,6;3;0;0;-292,1910047;87,18445682;7,451046624;5
1221;2017;30060;59,80566572;2542,452;57;9;8,6;14;0;0;-313,1233219;87,18445682;7,451046624;5
1222;2018;30060;79,37416709;2649,366;55;10;11,6;9;0;0;-211,0119054;87,18445682;7,451046624;5
1223;2010;30034;65,91082575;2358,494;41;1;0,7;41;0;0;-249,7572701;80,68654546;7,49919807;5
1224;2010;30047;83,35554393;2358,494;41;1;0,7;41;0;0;-249,7572701;74,9387464;7,268468768;5
1225;2011;30047;88,82373516;2517,7835;30;0;0;10;0;0;-244,6111497;74,9387464;7,268468768;5
1226;2011;30034;73,50542581;2517,7835;30;0;0;10;0;0;-244,6111497;80,68654546;7,49919807;5
1227;2012;30047;87,0214482;2448,413;46;3;0,5;22;0;0;-232,4792572;74,9387464;7,268468768;5
1228;2012;30034;73,61671943;2448,413;46;3;0,5;22;0;0;-232,4792572;80,68654546;7,49919807;5
1229;2013;30047;87,48414533;2276,197;35;0;0;26;0;0;-217,8372806;74,9387464;7,268468768;5
1230;2013;30034;75,86497685;2276,197;35;0;0;26;0;0;-217,8372806;80,68654546;7,49919807;5
1231;2014;30125;87,68232662;2394,647;20;0;0,7;3;0;0;-215,0375043;66,83702496;7,154188432;5
1232;2014;30034;79,8524162;2394,647;20;0;0,7;3;0;0;-215,0375043;80,68654546;7,49919807;5
1233;2014;30047;87,75640692;2394,647;20;0;0,7;3;0;0;-215,0375043;74,9387464;7,268468768;5
1234;2015;30034;91,44939926;2545,233;48;6;9,8;9;0;0;-225,514074;80,68654546;7,49919807;5
1235;2015;30125;96,35403727;2545,233;48;6;9,8;9;0;0;-225,514074;66,83702496;7,154188432;5
1236;2015;30047;87,22487339;2545,233;48;6;9,8;9;0;0;-225,514074;74,9387464;7,268468768;5
1237;2016;30125;64,04154303;2467,3135;57;0;2,6;3;0;0;-292,1910047;66,83702496;7,154188432;5
1238;2016;30047;83,10533693;2467,3135;57;0;2,6;3;0;0;-292,1910047;74,9387464;7,268468768;5
1239;2016;30034;84,4012814;2467,3135;57;0;2,6;3;0;0;-292,1910047;80,68654546;7,49919807;5
1240;2017;30034;64,48412538;2542,452;57;9;8,6;14;0;0;-313,1233219;80,68654546;7,49919807;5
1241;2017;30125;79,01709402;2542,452;57;9;8,6;14;0;0;-313,1233219;66,83702496;7,154188432;5
1242;2017;30047;46,72394044;2542,452;57;9;8,6;14;0;0;-313,1233219;74,9387464;7,268468768;5
1243;2018;30125;75,23834197;2649,366;55;10;11,6;9;0;0;-211,0119054;66,83702496;7,154188432;5
1244;2018;30047;88,6981982;2649,366;55;10;11,6;9;0;0;-211,0119054;74,9387464;7,268468768;5
1245;2018;30034;68,94413243;2649,366;55;10;11,6;9;0;0;-211,0119054;80,68654546;7,49919807;5
1246;2010;30032;78,72320214;2360,039;44;1;0,2;46;0;0;-267,8308832;104,3703259;7,969350878;5
1247;2011;30032;88,12941816;2507,123;34;0;0;12;0;0;-230,8108708;104,3703259;7,969350878;5
1248;2012;30032;86,88051026;2443,366;51;5;0;23;0;0;-234,472806;104,3703259;7,969350878;5
1249;2013;30032;86,58297745;2232,731;38;2;0;27;0;0;-193,4444198;104,3703259;7,969350878;5
1250;2014;30032;85,34729113;2336,246;16;0;0,4;8;0;0;-219,588706;104,3703259;7,969350878;5
1251;2015;30032;85,44671135;2501,2005;48;3;5,9;13;0;0;-255,6570419;104,3703259;7,969350878;5
1252;2016;30032;85,6422485;2413,599;53;0;1;11;0;0;-288,95482;104,3703259;7,969350878;5
1253;2017;30032;85,07973404;2500,8915;56;7;7,1;25;0;0;-328,5235398;104,3703259;7,969350878;5
1254;2018;30032;82,38229214;2614,2945;54;7;7,1;13;0;0;-180,3080955;104,3703259;7,969350878;5
1255;2010;34220;66,39491917;1979,351;34;3;0;55;0;0;-257,8240211;63,66281904;7,323136942;4
1256;2013;34220;63,31034483;1743,996;19;0;0;34;0;0;-172,4638731;63,66281904;7,323136942;4
1257;2015;34220;76;2020,3965;31;2;0;17;0;0;-241,8296742;63,66281904;7,323136942;4
1258;2010;34316;89,09903382;2149,4555;31;1;0;36;0;0;-267,2402899;57,69299791;5,797502542;2
1259;2010;34036;37,3047235;2149,4555;31;1;0;36;0;0;-267,2402899;58,91952804;6,957569251;2
1260;2011;34316;89,79512195;2260,4895;23;1;0;6;0;0;-228,0722032;57,69299791;5,797502542;2
1261;2011;34036;48,63915716;2260,4895;23;1;0;6;0;0;-228,0722032;58,91952804;6,957569251;2
1262;2012;34036;31,1023622;2157,438;28;4;0,8;19;0;0;-211,1028129;58,91952804;6,957569251;2
1263;2013;34036;90;1979,145;21;0;0;20;0;0;-190,0065703;58,91952804;6,957569251;2
1264;2014;34036;63,80232558;2111,2425;10;0;0;1;0;0;-190,1720628;58,91952804;6,957569251;2
1265;2015;34036;44,54157303;2298,239;36;2;4,5;7;0;0;-239,9370039;58,91952804;6,957569251;2
1266;2016;34036;54,21561338;2179,2225;33;1;0;0;0;0;-240,8117006;58,91952804;6,957569251;2
1267;2017;34036;59,2078853;2269,3475;33;1;3,4;8;0;0;-279,2282067;58,91952804;6,957569251;2
1268;2018;34036;51,04225352;2423,1265;45;4;13,5;6;0;0;-146,2208129;58,91952804;6,957569251;2
1269;2010;34287;69,92099376;2089,458;26;1;0;38;0;0;-263,7818232;64,98385759;7,741390788;3
1270;2010;34173;51,79497164;2089,458;26;1;0;38;0;0;-263,7818232;70,0818758;7,990994787;3
1271;2011;34287;88,13232698;2212,028;20;1;0;8;0;0;-226,4425955;64,98385759;7,741390788;3
1272;2011;34173;69,10845394;2212,028;20;1;0;8;0;0;-226,4425955;70,0818758;7,990994787;3
1273;2011;34268;31,58277027;2212,028;20;1;0;8;0;0;-226,4425955;62,58978445;7,156495218;2
1274;2012;34268;41;2112,118;26;4;0,9;20;0;0;-206,6294252;62,58978445;7,156495218;2
1275;2012;34173;76,8768644;2112,118;26;4;0,9;20;0;0;-206,6294252;70,0818758;7,990994787;3
1276;2012;34287;69,73996189;2112,118;26;4;0,9;20;0;0;-206,6294252;64,98385759;7,741390788;3
1277;2013;34173;73,97491119;1926,6665;20;0;0;22;0;0;-184,4765716;70,0818758;7,990994787;3
1278;2013;34268;36;1926,6665;20;0;0;22;0;0;-184,4765716;62,58978445;7,156495218;2
1279;2013;34287;73,36391808;1926,6665;20;0;0;22;0;0;-184,4765716;64,98385759;7,741390788;3
1280;2014;34173;76,23924941;2050,3695;9;0;0;1;0;0;-184,2861034;70,0818758;7,990994787;3
1281;2014;34011;7;2050,3695;9;0;0;1;0;0;-184,2861034;69,58162336;7,764456329;3
1282;2014;34268;38;2050,3695;9;0;0;1;0;0;-184,2861034;62,58978445;7,156495218;2
1283;2014;34122;21;2050,3695;9;0;0;1;0;0;-184,2861034;69,92097597;8,276539474;3
1284;2014;34287;71,35975049;2050,3695;9;0;0;1;0;0;-184,2861034;64,98385759;7,741390788;3
1285;2015;34268;20;2244,164;34;2;3,9;7;0;0;-236,1326108;62,58978445;7,156495218;2
1286;2015;34287;58,67445656;2244,164;34;2;3,9;7;0;0;-236,1326108;64,98385759;7,741390788;3
1287;2015;34122;25,8974359;2244,164;34;2;3,9;7;0;0;-236,1326108;69,92097597;8,276539474;3
1288;2015;34173;73,23502865;2244,164;34;2;3,9;7;0;0;-236,1326108;70,0818758;7,990994787;3
1289;2016;34287;63,39127031;2125,0445;30;1;0;0;0;0;-236,4433716;64,98385759;7,741390788;3
1290;2016;34011;11;2125,0445;30;1;0;0;0;0;-236,4433716;69,58162336;7,764456329;3
1291;2016;34173;68,12876194;2125,0445;30;1;0;0;0;0;-236,4433716;70,0818758;7,990994787;3
1292;2017;34173;53,3519083;2225,5725;28;0;2,5;8;0;0;-277,4799755;70,0818758;7,990994787;3
1293;2017;34287;64,22206096;2225,5725;28;0;2,5;8;0;0;-277,4799755;64,98385759;7,741390788;3
1294;2018;34173;63,66493665;2382,3385;44;4;13,2;6;0;0;-141,1333344;70,0818758;7,990994787;3
1295;2010;34221;28,01020408;2236,5935;39;1;0;35;0;0;-272,2854772;65,21890461;7,972283267;3
1296;2010;34010;65,02988506;2236,5935;39;1;0;35;0;0;-272,2854772;68,52434186;7,84781759;3
1297;2010;34125;23,38095238;2236,5935;39;1;0;35;0;0;-272,2854772;71,93908735;8,139135673;3
