Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total_avril_septembre;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;30138;langlade;30;5;occitanie;43,8044968;4,2557297;315;270;280;269;287;280;27,466667;28,233335;26,716667;28,983335;27,433332;27,466667;22,1583335;22,4000005;21,316667;23,1583345;21,9583335;22,1583335;16,85;16,566666;15,916667;17,333334;16,483335;16,566666;10,900001
;34127;lansargues;34;6;occitanie;43,6369553;4,0828795;275;235;244;234;250;244;27,716667;28,466667;27,033333;29,216665;27,716667;27,716667;22,3666665;22,666667;21,6083325;23,416666;22,2249995;22,3666665;17,016666;16,866667;16,183332;17,616667;16,733332;16,866667;10,85
;34128;laroque;34;4;occitanie;43,9257507;3,7337928;302;259;263;257;273;263;25,65;26,616667;25,016665;27,449999;25,716667;25,716667;20,708333;21,033334;19,958332;21,8416665;20,6166665;20,708333;15,766666;15,450001;14,899999;16,233334;15,516666;15,516666;10,200001
;34129;lattes;34;6;occitanie;43,5635338;3,902144;260;219;228;220;236;228;27,28333;28,08333;26,666666;28,816668;27,316668;27,316668;22,3749985;22,699998;21,666666;23,450001;22,275;22,3749985;17,466667;17,316666;16,666666;18,083334;17,233332;17,316666;10,000002
;30141;laudun l ardoise;30;5;occitanie;44,1028557;4,6636457;373;329;329;322;340;329;27,816666;28,799997;27,133333;29,6;27,933332;27,933332;21,999999;22,383332;21,241666;23,1499995;21,941666;21,999999;16,183332;15,966667;15,349999;16,699999;15,95;15,966667;11,966665
;11197;lauraguel;11;1;occitanie;43,0966797;2,1694846;334;290;299;286;302;299;25,800001;27,016665;25,25;27,700003;26,066666;26,066666;20,4583335;20,924999;19,7999995;21,7833345;20,591667;20,591667;15,116666;14,833333;14,349999;15,866666;15,116668;15,116666;10,95
;11198;laure minervois;11;1;occitanie;43,2713585;2,5101085;280;245;255;243;257;255;26,449999;27,583334;25,849998;28,33333;26,699999;26,699999;21,241666;21,6583335;20,549999;22,5249975;21,3583335;21,3583335;16,033333;15,733333;15,25;16,716665;16,016668;16,016668;10,683331
;34130;laurens;34;2;occitanie;43,522316;3,1997814;265;229;236;226;241;236;25,966667;26,983332;25,4;27,75;26,116669;26,116669;21,1916665;21,574999;20,5250005;22,3916665;21,200001;21,200001;16,416666;16,166666;15,650001;17,033333;16,283333;16,283333;9,833336
;34131;lauret;34;4;occitanie;43,8311539;3,8814199;295;253;258;250;267;258;26,583334;27,433334;25,9;28,216665;26,6;26,6;21,441667;21,725;20,6583335;22,4833325;21,3;21,441667;16,3;16,016666;15,416667;16,75;16;16,016666;10,583334
;30143;laval st roman;30;7;occitanie;44,3005219;4,5046587;413;365;355;355;373;365;26,25;27,5;25,666666;28,33333;26,516665;26,516665;20,7000005;21,2333335;20,0416665;22,0166655;20,7833325;20,7833325;15,150001;14,966667;14,416667;15,700001;15,05;15,05;11,466665
;34134;laverune;34;5;occitanie;43,5849495;3,8021119;268;228;236;227;243;236;27,233332;28,083334;26,616667;28,833334;27,299997;27,299997;22,25;22,6000005;21,5499995;23,3583325;22,174999;22,25;17,266668;17,116667;16,483332;17,883331;17,050001;17,116667;10,18333
;34036;le bosc;34;2;occitanie;43,6959801;3,387224;269;229;236;228;242;236;26,316668;27,283333;25,75;28,083334;26,433334;26,433334;21,375001;21,741666;20,7083335;22,55;21,3499995;21,375001;16,433334;16,199999;15,666667;17,016666;16,266665;16,266665;10,166669
;30059;le cailar;30;6;occitanie;43,658329;4,2428141;283;242;252;240;258;252;27,983332;28,683334;27,233335;29,41667;27,949999;27,983332;22,5916655;22,8583345;21,7916675;23,616668;22,4249995;22,5916655;17,199999;17,033335;16,35;17,816666;16,9;17,033335;10,949997
;30133;le grau du roi;30;6;occitanie;43,5072899;4,1663923;261;220;231;221;237;231;26,833334;27,533333;26,166666;28,283333;26,833334;26,833334;22,383333;22,6916665;21,658333;23,45;22,25;22,383333;17,933332;17,85;17,15;18,616667;17,666666;17,85;8,983334
;34210;le pouget;34;3;occitanie;43,5928802;3,516916;261;221;229;219;234;229;27,1;28,033333;26,516668;28,833334;27,199999;27,199999;22,041666;22,4000005;21,3666675;23,2250005;22;22,041666;16,983332;16,766668;16,216667;17,616667;16,800001;16,800001;10,399998
;34211;le poujol sur orb;34;2;occitanie;43,5827103;3,0551913;310;267;277;265;282;277;24,016668;25,033333;23,450003;25,866667;24,166666;24,166666;19,566667;19,941667;18,9000005;20,7833335;19,575;19,575;15,116666;14,850001;14,349998;15,7;14,983334;14,983334;9,183332
;66195;le soler;66;6;occitanie;42,6775436;2,7950139;235;203;218;202;213;213;26,966667;28;26,25;28,650002;27,116669;27,116669;22,1500005;22,533334;21,333333;23,333335;22,1416675;22,1500005;17,333334;17,066668;16,416666;18,016668;17,166666;17,166666;9,950003
;30145;ledenon;30;5;occitanie;43,9085655;4,5156536;335;293;298;289;306;298;28,099998;28,849998;27,283335;29,616669;28,033333;28,099998;22,416666;22,6499985;21,525001;23,4000005;22,1916665;22,416666;16,733334;16,449999;15,766667;17,183332;16,35;16,449999;11,649999
;30146;ledignan;30;7;occitanie;43,985817;4,108274;323;278;282;276;292;282;27,183332;28,1;26,483335;28,9;27,200003;27,200003;21,5833325;21,9083335;20,8000005;22,6833335;21,466668;21,5833325;15,983333;15,716667;15,116666;16,466667;15,733333;15,733333;11,46667
;30197;les plans;30;5;occitanie;44,1405182;4,2123408;358;310;309;306;323;310;26,733332;27,816666;26,133333;28,633331;26,9;26,9;21,0416655;21,474999;20,3583325;22,2499985;21,0333335;21,0416655;15,349999;15,133332;14,583332;15,866666;15,166667;15,166667;11,733333
;34135;lespignan;34;6;occitanie;43,2733192;3,1699905;235;200;210;200;215;210;26,91667;27,916664;26,333336;28,666666;27,083334;27,083334;22,125001;22,541665;21,466668;23,383333;22,166667;22,166667;17,333332;17,166666;16,6;18,1;17,25;17,25;9,833334
;11201;leuc;11;1;occitanie;43,1413689;2,3392758;321;280;289;275;291;289;25,366667;26,566666;24,783333;27,233335;25,633331;25,633331;20,316667;20,766666;19,641667;21,6083345;20,4416655;20,4416655;15,266667;14,966666;14,500001;15,983334;15,25;15,25;10,383331
;11202;leucate;11;6;occitanie;42,8995781;3,0259478;220;189;201;189;200;200;26,166666;27,183334;25,483332;27,866669;26,349998;26,349998;21,9833335;22,383334;21,2249995;23,200001;22,016666;22,016666;17,800001;17,583334;16,966667;18,533333;17,683334;17,683334;8,666664
;30147;lezan;30;7;occitanie;44,0123596;4,0513878;320;276;279;275;289;279;27,066668;28,033333;26,41667;28,883337;27,150002;27,150002;21,4833345;21,8333325;20,741668;22,625002;21,4000015;21,4833345;15,900001;15,633332;15,066666;16,366667;15,650001;15,650001;11,500001
;11203;lezignan corbieres;11;6;occitanie;43,2040596;2,7620304;249;219;226;215;228;226;26,933332;28,033333;26,283335;28,766665;27,083334;27,083334;21,866666;22,2583335;21,1416675;23,1416655;21,891667;21,891667;16,8;16,483334;16;17,516666;16,7;16,7;10,383334
;34136;lezignan la cebe;34;5;occitanie;43,4922829;3,4381559;249;212;220;211;224;220;27,433332;28,383333;26,91667;29,183334;27,583334;27,583334;22,383333;22,7749995;21,758335;23,591667;22,383333;22,383333;17,333334;17,166666;16,6;18;17,183332;17,183332;10,400002
;34137;liausson;34;2;occitanie;43,6400833;3,3606021;276;235;243;234;249;243;25,75;26,733332;25,183334;27,5;25,866669;25,866669;21,0250005;21,391666;20,3583335;22,1916665;21,000001;21,0250005;16,300001;16,05;15,533333;16,883333;16,133333;16,133333;9,733336
;34139;lieuran les beziers;34;5;occitanie;43,4121094;3,231379;252;216;226;214;229;226;27,199997;28,233332;26,65;28,966665;27,35;27,35;22,124999;22,541666;21,4666665;23,3499985;22,141666;22,141666;17,050001;16,85;16,283333;17,733332;16,933332;16,933332;10,416668
;11205;limousis;11;1;occitanie;43,3276901;2,4049351;319;278;287;274;290;287;25,583336;26,716667;25,016665;27,5;25,816668;25,816668;20,383335;20,7916675;19,716666;21,658333;20,4833345;20,4833345;15,183334;14,866668;14,416667;15,816666;15,150001;15,150001;10,666667
;11206;limoux;11;1;occitanie;43,0499725;2,2391334;333;290;299;285;301;299;25,733335;26,933334;25,15;27,616669;26;26;20,483334;20,9333335;19,816667;21,7833345;20,6;20,6;15,233333;14,933333;14,483334;15,95;15,2;15,2;10,8
;30150;logrian florian;30;4;occitanie;43,9465256;4,0246983;308;265;268;262;280;268;26,833334;27,75;26,166666;28,533333;26,883333;26,883333;21,5166665;21,841667;20,7499995;22,6083325;21,4166665;21,5166665;16,199999;15,933334;15,333333;16,683332;15,95;15,95;10,933333
;11207;loupia;11;1;occitanie;43,0615425;2,1247485;364;316;327;310;328;327;25,183334;26,400002;24,633333;27,066666;25,433334;25,433334;19,883333;20,341668;19,2249995;21,191666;20,0000005;20,0000005;14,583332;14,283334;13,816666;15,316666;14,566667;14,566667;10,866667
;11210;luc sur orbieu;11;6;occitanie;43,1755066;2,7879665;249;219;226;215;228;226;26,933332;28,033333;26,283335;28,766665;27,083334;27,083334;21,866666;22,2583335;21,1416675;23,1416655;21,891667;21,891667;16,8;16,483334;16;17,516666;16,7;16,7;10,383334
;34145;lunel;34;5;occitanie;43,682148;4,1359186;283;244;252;241;259;252;28,033335;28,749998;27,283333;29,533335;28;28,033335;22,616667;22,8916665;21,8083335;23,658334;22,4416665;22,616667;17,199999;17,033335;16,333334;17,783333;16,883333;17,033335;11
;34147;magalas;34;3;occitanie;43,4811668;3,2172327;261;225;233;222;237;233;26,716667;27,733332;26,15;28,499998;26,849998;26,849998;21,6416665;22,041666;20,9833335;22,866665;21,641665;21,6416665;16,566666;16,35;15,816667;17,233332;16,433332;16,433332;10,416666
;11212;mailhac;11;6;occitanie;43,3073311;2,8299129;261;229;238;227;241;238;26,300003;27,383333;25,666666;28,183332;26,433334;26,433334;21,3500015;21,7166665;20,616666;22,599999;21,341667;21,3500015;16,4;16,05;15,566666;17,016666;16,25;16,25;10,183334
;11214;malras;11;1;occitanie;43,0611687;2,16751;339;296;305;291;306;305;25,866669;27,066666;25,25;27,733335;26,099998;26,099998;20,475001;20,9416665;19,7916665;21,7750005;20,5833325;20,5833325;15,083333;14,816667;14,333333;15,816666;15,066667;15,066667;11,033331
;11215;malves en minervois;11;1;occitanie;43,250042;2,4537404;299;261;271;257;272;271;26,316666;27,449997;25,699999;28,183334;26,516665;26,516665;20,9999995;21,4166645;20,299999;22,2750005;21,083333;21,083333;15,683333;15,383332;14,899999;16,366667;15,650001;15,650001;10,866664
;11216;malvies;11;1;occitanie;43,1176567;2,1843462;334;290;299;286;302;299;25,800001;27,016665;25,25;27,700003;26,066666;26,066666;20,4583335;20,924999;19,7999995;21,7833345;20,591667;20,591667;15,116666;14,833333;14,349999;15,866666;15,116668;15,116666;10,95
;30155;manduel;30;5;occitanie;43,8053398;4,4884992;323;279;289;279;295;289;28,383333;29,1;27,583334;29,849998;28,300001;28,383333;22,7249995;22,966667;21,841666;23,6999995;22,4833345;22,7249995;17,066666;16,833334;16,099998;17,550001;16,666668;16,833334;11,549999
;34148;maraussan;34;6;occitanie;43,3704185;3,1538687;245;210;220;209;223;220;27,333334;28,366667;26,75;29,133333;27,483332;27,483332;22,166667;22,575;21,5;23,416666;22,191667;22,191667;17;16,783333;16,25;17,699999;16,900002;16,900002;10,58333
;30156;marguerittes;30;5;occitanie;43,8613091;4,4493203;324;282;289;280;297;289;28,33333;29,033333;27,533333;29,783335;28,25;28,33333;22,6583325;22,866666;21,7583335;23,6083345;22,408333;22,6583325;16,983335;16,699999;15,983334;17,433334;16,566666;16,699999;11,633331
;34150;marseillan;34;6;occitanie;43,3604698;3,5472353;233;196;206;196;210;206;26,216667;27,150002;25,700003;27,883333;26,366667;26,366667;22,291667;22,7166675;21,6833345;23,508333;22,3083335;22,3083335;18,366667;18,283333;17,666666;19,133333;18,25;18,283333;8,083334
;11220;marseillette;11;6;occitanie;43,2104607;2,5494905;268;236;245;232;246;245;26,616667;27,75;26;28,483332;26,849998;26,849998;21,45;21,866667;20,7416665;22,733333;21,549999;21,549999;16,283333;15,983334;15,483333;16,983334;16,25;16,25;10,599998
;30160;maruejols les gardon;30;7;occitanie;44,0055656;4,1345353;325;281;283;278;294;283;27,1;28;26,416666;28,833334;27,166666;27,166666;21,5750005;21,8916665;20,7999995;22,675001;21,4666665;21,5750005;16,050001;15,783333;15,183333;16,516668;15,766667;15,783333;11,383333
;30162;massillargues attuech;30;7;occitanie;44,0161896;4,0215878;319;275;278;272;288;278;26,849998;27,816666;26,199997;28,633331;26,916664;26,916664;21,366665;21,724999;20,633332;22,4916655;21,2833325;21,366665;15,883332;15,633332;15,066667;16,35;15,650001;15,650001;11,266663
;34154;mauguio;34;6;occitanie;43,5931587;4,0046577;266;226;235;225;242;235;27,199997;27,949999;26,550001;28,683334;27,199999;27,199999;22,2333315;22,5249995;21,4916665;23,2750015;22,0999995;22,2333315;17,266666;17,1;16,433332;17,866669;17;17,1;10,099999
;34155;maureilhan;34;5;occitanie;43,3513107;3,1023211;249;214;224;213;227;224;27,25;28,266668;26,666664;29,066666;27,4;27,4;22,0666665;22,4500005;21,383332;23,325;22,0833325;22,0833325;16,883333;16,633333;16,1;17,583334;16,766665;16,766665;10,633335
;66107;maury;66;3;occitanie;42,815403;2,6129448;286;247;264;246;259;259;25,833334;26,883333;25,150002;27,550001;26,016665;26,016665;20,9083335;21,3;20,141667;22,1083335;20,9416655;20,9416655;15,983333;15,716667;15,133332;16,666666;15,866666;15,866666;10,149999
;34156;merifons;34;3;occitanie;43,6353989;3,2802095;289;247;256;246;262;256;25,150002;26,15;24,566668;26,933334;25,25;25,25;20,3666675;20,7416665;19,6833335;21,55;20,3250005;20,3666675;15,583333;15,333333;14,799999;16,166666;15,400001;15,400001;9,849999
;30166;meynes;30;5;occitanie;43,8770943;4,5542712;333;291;297;288;304;297;28,366669;29,083334;27,550001;29,816668;28,266668;28,366669;22,6500015;22,875;21,758334;23,608334;22,4083345;22,6500015;16,933334;16,666666;15,966667;17,4;16,550001;16,666666;11,700003
;34157;meze;34;6;occitanie;43,4291687;3,5784016;246;208;216;209;222;216;27,133333;28,033333;26,599998;28,816668;27,216665;27,216665;22,383333;22,7750005;21,758332;23,6000005;22,3583315;22,383333;17,633333;17,516668;16,916666;18,383333;17,499998;17,516668;9,699997
;30169;milhaud;30;5;occitanie;43,7894135;4,308938;305;262;270;260;277;270;28,1;28,816666;27,283333;29,566666;28,016665;28,1;22,675;22,9250005;21,8083335;23,666666;22,4583325;22,675;17,25;17,033335;16,333334;17,766666;16,9;17,033335;11,066665
;66108;millas;66;2;occitanie;42,6992149;2,6899281;259;223;239;223;234;234;26,333334;27,366667;25,633333;28,016665;26,516668;26,516668;21,541667;21,9416675;20,741667;22,7083325;21,5666675;21,5666675;16,75;16,516668;15,850001;17,4;16,616667;16,616667;9,900001
;34161;montady;34;5;occitanie;43,3282585;3,1139941;243;208;218;207;221;218;27,166666;28,166666;26,549997;28,949997;27,299997;27,299997;22,083333;22,466667;21,3916655;23,333331;22,0999985;22,0999985;17;16,766668;16,233334;17,716665;16,9;16,9;10,399997
;30354;montagnac;30;5;occitanie;43,9373474;4,1528978;327;282;286;280;297;286;26,783333;27,666666;26,083334;28,466667;26,833334;26,833334;21,4000005;21,7166665;20,608333;22,4833335;21,2916665;21,4000005;16,016668;15,766667;15,133332;16,5;15,749999;15,766667;11,066667
;34162;montagnac;34;5;occitanie;43,4746475;3,5100605;257;218;227;217;232;227;26,933334;27,85;26,416666;28,65;27,050001;27,050001;22,0250005;22,391666;21,3916665;23,2250005;22;22,0250005;17,116667;16,933332;16,366667;17,800001;16,949999;16,949999;10,100002
;30174;montaren et st mediers;30;5;occitanie;44,0448761;4,3834438;365;318;320;314;331;320;26,816668;27,799997;26,133333;28,58333;26,900002;26,900002;21,2000005;21,5583315;20,4166665;22,324999;21,1083345;21,2000005;15,583333;15,316666;14,7;16,066668;15,316667;15,316667;11,583335
;34163;montarnaud;34;4;occitanie;43,6469803;3,6996753;278;236;243;235;251;243;25,85;26,733332;25,266668;27,533333;25,933334;25,933334;21,141667;21,4749995;20,4583345;22,2750005;21,083333;21,141667;16,433334;16,216667;15,650001;17,016668;16,233332;16,233332;9,700002
;34164;montaud;34;7;occitanie;43,7476921;3,9594116;287;246;254;244;260;254;27,050001;27,833334;26,349998;28,616667;27,033333;27,050001;21,8250005;22,1000005;21,049999;22,8833335;21,658333;21,8250005;16,6;16,366667;15,75;17,15;16,283333;16,366667;10,683334
;34166;montblanc;34;6;occitanie;43,3729286;3,3431222;242;206;215;206;221;215;27,166666;28,15;26,616667;28,883331;27,316668;27,316668;22,2666665;22,6833335;21,616667;23,4749995;22,275;22,275;17,366667;17,216667;16,616667;18,066668;17,233332;17,233332;10,083336
;11241;montbrun des corbieres;11;6;occitanie;43,2012138;2,6816652;264;231;241;229;242;241;26,483332;27,583334;25,85;28,349997;26,683334;26,683334;21,441666;21,841666;20,7166665;22,7249985;21,5;21,5;16,4;16,099998;15,583333;17,1;16,316666;16,316666;10,366668
;30177;monteils;30;4;occitanie;44,0891266;4,1815314;346;300;301;295;312;301;26,683334;27,716665;26,050001;28,533335;26,800001;26,800001;21,1000005;21,499999;20,3750005;22,2750015;21,058334;21,1000005;15,516667;15,283333;14,7;16,016668;15,316667;15,316667;11,483334
;34167;montels;34;6;occitanie;43,2898636;3,025382;236;202;211;201;215;211;27,316668;28,349998;26,699999;29,083334;27,466667;27,466667;22,2166675;22,6083325;21,5249995;23,458334;22,2250005;22,2250005;17,116667;16,866667;16,35;17,833334;16,983334;16,983334;10,483333
;34168;montesquieu;34;2;occitanie;43,5623322;3,271327;274;235;243;233;250;243;25,199999;26,183334;24,616667;26,983335;25,316666;25,316666;20,6416665;21,025;19,966667;21,850001;20,633333;20,6416665;16,083334;15,866666;15,316667;16,716667;15,95;15,95;9,366666
;66115;montesquieu des alberes;66;2;occitanie;42,5187111;2,8732986;269;231;251;233;243;243;26,116667;27,083336;25,366669;27,716667;26,266665;26,266665;21,4416675;21,8083345;20,608335;22,5666665;21,4166655;21,4416675;16,766668;16,533333;15,850001;17,416666;16,566666;16,566666;9,699999
;30179;montfrin;30;5;occitanie;43,8751755;4,5919909;331;289;296;286;303;296;28,35;29,083334;27,516668;29,85;28,283333;28,35;22,683333;22,908334;21,791668;23,6499995;22,458333;22,683333;17,016666;16,733334;16,066668;17,449999;16,633333;16,733334;11,616666
;30181;montmirat;30;5;occitanie;43,9031525;4,1175137;313;269;275;267;284;275;26,9;27,75;26,183334;28,533333;26,933332;26,933332;21,5916675;21,875001;20,783334;22,6333335;21,4499995;21,5916675;16,283335;16,000002;15,383334;16,733334;15,966667;16,000002;10,93333
;34170;montouliers;34;3;occitanie;43,3351936;2,9064932;267;232;240;230;244;240;26,066666;27,150002;25,449999;27,933332;26,199999;26,199999;21,1833335;21,5750005;20,466666;22,4499995;21,199999;21,199999;16,300001;15,999999;15,483333;16,966667;16,199999;16,199999;10
;34171;montoulieu;34;4;occitanie;43,9187126;3,8020902;314;268;273;269;284;273;25,733332;26,666666;25,066668;27,5;25,800001;25,800001;20,641666;20,958333;19,8833345;21,758333;20,5500005;20,641666;15,55;15,25;14,700001;16,016666;15,3;15,3;10,500001
;34172;montpellier;34;5;occitanie;43,6133537;3,8692641;270;229;238;229;245;238;27,299997;28,133333;26,699999;28,883333;27,33333;27,33333;22,3249985;22,6583335;21,625;23,4166665;22,216665;22,3249985;17,35;17,183334;16,550001;17,95;17,1;17,183334;10,149996
;34173;montpeyroux;34;3;occitanie;43,7113876;3,5026338;310;264;272;262;279;272;24,633333;25,566668;24,016668;26,383333;24,716667;24,716667;20,0083335;20,3333335;19,2916675;21,141667;19,9250005;20,0083335;15,383334;15,099999;14,566667;15,900001;15,133334;15,133334;9,583333
;30182;montpezat;30;5;occitanie;43,8540459;4,1592746;316;272;278;270;288;278;26,966667;27,766668;26,233332;28,566666;26,933332;26,966667;21,675;21,925001;20,841666;22,691666;21,475;21,675;16,383333;16,083334;15,45;16,816666;16,016668;16,083334;10,883333
;11254;montreal;11;1;occitanie;43,2000656;2,1483622;345;300;309;295;312;309;25,6;26,816668;25,033333;27,483332;25,83333;25,83333;20,2166665;20,683334;19,55;21,5083325;20,324998;20,324998;14,833333;14,55;14,066667;15,533333;14,816666;14,816666;11,016664
;11255;montredon des corbieres;11;6;occitanie;43,1814117;2,924417;241;208;216;206;219;216;26,75;27,816666;26,099998;28,550001;26,916666;26,916666;21,908334;22,3083335;21,183332;23,1583345;21,933333;21,933333;17,066668;16,800001;16,266666;17,766668;16,95;16,95;9,966666
;11256;montseret;11;6;occitanie;43,1053505;2,8071914;253;220;230;218;231;230;26,35;27,433332;25,666666;28,133333;26,483335;26,483335;21,541667;21,933332;20,774999;22,799999;21,558334;21,558334;16,733334;16,433332;15,883332;17,466665;16,633333;16,633333;9,850002
;34174;moules et baucels;34;4;occitanie;43,9494629;3,7556765;309;264;269;263;279;269;25,766665;26,700003;25,133331;27,516665;25,83333;25,83333;20,683332;21,0166675;19,958332;21,7916665;20,599998;20,683332;15,599999;15,333332;14,783333;16,066668;15,366666;15,366666;10,466664
;30183;moulezan;30;5;occitanie;43,9254761;4,1296315;327;282;286;280;297;286;26,783333;27,666666;26,083334;28,466667;26,833334;26,833334;21,4000005;21,7166665;20,608333;22,4833335;21,2916665;21,4000005;16,016668;15,766667;15,133332;16,5;15,749999;15,766667;11,066667
;30184;moussac;30;7;occitanie;43,9775696;4,2349272;328;283;286;281;298;286;27,35;28,233335;26,616667;29,050001;27,383333;27,383333;21,7833335;22,0916675;20,9583335;22,875;21,6666665;21,7833335;16,216667;15,95;15,3;16,699999;15,95;15,95;11,433333
;11258;moussan;11;6;occitanie;43,2303925;2,9569743;244;210;219;208;222;219;26,983335;28,050001;26,349998;28,800001;27,133333;27,133333;22,016668;22,4000005;21,299999;23,2750005;22,0416665;22,0416665;17,050001;16,75;16,25;17,75;16,95;16,95;10,183333
;11261;moux;11;3;occitanie;43,1723747;2,6458113;268;234;244;231;245;244;26,433332;27,566666;25,783333;28,283333;26,633331;26,633331;21,383333;21,791666;20,658333;22,658334;21,466666;21,466666;16,333334;16,016666;15,533333;17,033335;16,300001;16,300001;10,33333
;34178;murviel les beziers;34;5;occitanie;43,457901;3,1352408;251;218;227;216;230;227;26,983332;28,016665;26,416666;28,783333;27,133333;27,133333;21,949999;22,358332;21,283333;23,2;21,9749995;21,9749995;16,916666;16,699999;16,15;17,616667;16,816666;16,816666;10,316667
;34179;murviel les montpellier;34;4;occitanie;43,6091194;3,7394903;272;231;239;229;246;239;26,383333;27,266668;25,800001;28,050001;26,466667;26,466667;21,583333;21,933334;20,9000005;22,7250005;21,5166675;21,583333;16,783333;16,6;16;17,4;16,566668;16,6;9,866667
;30185;mus;30;5;occitanie;43,736618;4,2023811;294;252;262;251;266;262;27,949999;28,699999;27,216667;29,449999;27,9;27,949999;22,541666;22,8166665;21,7333335;23,5666665;22,358334;22,541666;17,133333;16,933334;16,25;17,683334;16,816668;16,933334;11,016665
;11262;narbonne;11;6;occitanie;43,1650352;3,0202;229;197;206;197;209;206;26,566666;27,616669;25,916666;28,333334;26,716667;26,716667;22,0416655;22,4416675;21,3166665;23,291667;22,0583335;22,0583335;17,516665;17,266666;16,716667;18,25;17,4;17,4;9,316667
;34180;nebian;34;3;occitanie;43,599472;3,4375417;262;224;230;221;235;230;26,6;27,533333;26,033333;28,316666;26,683334;26,683334;21,7333335;22,0916665;21,0583335;22,8833325;21,683333;21,7333335;16,866667;16,65;16,083334;17,449999;16,683332;16,683332;10,000002
;34181;neffies;34;2;occitanie;43,5399132;3,3331137;257;221;227;218;233;227;26,333336;27,333334;25,783335;28,116669;26,433334;26,433334;21,5583345;21,950001;20,9;22,7583345;21,5250005;21,5583345;16,783333;16,566668;16,016665;17,4;16,616667;16,616667;9,816667
;11264;nevian;11;6;occitanie;43,2039261;2,8859489;250;216;225;213;227;225;26,450003;27,550001;25,816668;28,283333;26,633333;26,633333;21,616669;22,0249995;20,8916675;22,875;21,6499995;21,6499995;16,783335;16,499998;15,966667;17,466667;16,666666;16,666666;9,966667
;34182;nezignan l eveque;34;6;occitanie;43,4215393;3,4039786;251;214;222;212;228;222;27,383333;28,366667;26,833334;29,116667;27,516668;27,516668;22,2916665;22,708334;21,6500005;23,5083335;22,291668;22,291668;17,2;17,050001;16,466667;17,9;17,066668;17,066668;10,45
;30189;nimes;30;5;occitanie;43,8446579;4,3475909;327;283;291;281;298;291;27,766668;28,516668;26,983332;29,266668;27,716665;27,766668;22,375;22,6166665;21,5083325;23,3583335;22,166666;22,375;16,983332;16,716665;16,033333;17,449999;16,616667;16,716665;11,050003
;34183;nissan lez enserune;34;6;occitanie;43,2811279;3,1123834;237;202;212;202;216;212;27,099998;28,116667;26,466667;28,866663;27,216665;27,216665;22,124999;22,5250005;21,416667;23,374998;22,124999;22,124999;17,15;16,933334;16,366667;17,883333;17,033333;17,033333;10,183332
;34184;nizas;34;3;occitanie;43,5136986;3,4185786;255;217;225;216;229;225;27,4;28,35;26,866667;29,133331;27,533333;27,533333;22,3083325;22,683333;21,666667;23,508332;22,291667;22,3083325;17,216665;17,016666;16,466667;17,883333;17,050001;17,050001;10,483332
;34186;octon;34;2;occitanie;43,6574593;3,2957289;273;233;240;231;247;240;25,949999;26,933332;25,349998;27,733335;26,083334;26,083334;21,0749995;21,4583325;20,39166475;22,258334;21,0583335;21,0749995;16,2;15,983333;15,4333315;16,783333;16,033333;16,033333;10,050001
;34189;olonzac;34;5;occitanie;43,2814598;2,7367647;258;226;236;224;238;236;26,866669;27,949999;26,216665;28,733332;27,016668;27,016668;21,7750005;22,1499995;21,024999;23,025;21,800001;21,800001;16,683332;16,35;15,833333;17,316668;16,583334;16,583334;10,433334
